Reservoir_name,Basin,subbasin,Agency_name,Lat,Long,Date,Year,Month,Full_reservoir_level,Live_capacity_FRL,Storage,Level
Jayakwadi\Nath Sagar,Godavari Basin,NA,CWC,19.52917218,75.24566805,2025-02-08,2025,02,463.91,2.171,NA,NA
Jayakwadi\Nath Sagar,Godavari Basin,NA,CWC,19.52917218,75.24566805,2025-02-11,2025,02,463.91,2.171,NA,NA
Jayakwadi\Nath Sagar,Godavari Basin,NA,CWC,19.52917218,75.24566805,2025-02-25,2025,02,463.91,2.171,NA,NA
Jayakwadi\Nath Sagar,Godavari Basin,NA,CWC,19.52917218,75.24566805,2025-02-28,2025,02,463.91,2.171,NA,NA
Jhakam Reservoir,Mahi Basin,NA,CWC,24.16180454,74.62252237,2025-02-05,2025,02,359.5,0.132,0.0563,350.3
Jhakam Reservoir,Mahi Basin,NA,CWC,24.16180454,74.62252237,2025-02-09,2025,02,359.5,0.132,0.05282,349.7
Jhakam Reservoir,Mahi Basin,NA,CWC,24.16180454,74.62252237,2025-02-10,2025,02,359.5,0.132,0.05112,349.4
Jhakam Reservoir,Mahi Basin,NA,CWC,24.16180454,74.62252237,2025-02-25,2025,02,359.5,0.132,0.03334,345.7
Jhakam Reservoir,Mahi Basin,NA,CWC,24.16180454,74.62252237,2025-02-28,2025,02,359.5,0.132,0.03092,344.85
Jirgo Dam,Ganga Basin,NA,CWC,25.0267409,82.9311989,2025-02-03,2025,02,98.2,0.147,0.04197,91.49
Jirgo Dam,Ganga Basin,NA,CWC,25.0267409,82.9311989,2025-02-08,2025,02,98.2,0.147,0.0426,91.55
Jirgo Dam,Ganga Basin,NA,CWC,25.0267409,82.9311989,2025-02-10,2025,02,98.2,0.147,0.04291,91.58
Jirgo Dam,Ganga Basin,NA,CWC,25.0267409,82.9311989,2025-02-17,2025,02,98.2,0.147,0.03997,91.25
Jirgo Dam,Ganga Basin,NA,CWC,25.0267409,82.9311989,2025-02-18,2025,02,98.2,0.147,0.03925,91.15
Jirgo Dam,Ganga Basin,NA,CWC,25.0267409,82.9311989,2025-02-21,2025,02,98.2,0.147,0.03785,90.97
KADDAM (K.N.R.),Godavari Basin,NA,CWC,19.11666667,78.78333333,2025-02-11,2025,02,213.36,0.137,0.113,210.129
KADDAM (K.N.R.),Godavari Basin,NA,CWC,19.11666667,78.78333333,2025-02-17,2025,02,213.36,0.137,0.113,210.03
KADDAM (K.N.R.),Godavari Basin,NA,CWC,19.11666667,78.78333333,2025-02-21,2025,02,213.36,0.137,0.113,209.939
KADDAM (K.N.R.),Godavari Basin,NA,CWC,19.11666667,78.78333333,2025-02-27,2025,02,213.36,0.137,0.13595,209.603
KADDAM (K.N.R.),Godavari Basin,NA,CWC,19.11666667,78.78333333,2025-02-28,2025,02,213.36,0.137,NA,NA
KANDALERU,East flowing rivers between Pennar and Kanyakumari Basin,NA,CWC,14.3333333,79.6166667,2025-02-01,2025,02,85.0,1.792,1.27814,82.125
KANDALERU,East flowing rivers between Pennar and Kanyakumari Basin,NA,CWC,14.3333333,79.6166667,2025-02-06,2025,02,85.0,1.792,1.26681,82.034
KANDALERU,East flowing rivers between Pennar and Kanyakumari Basin,NA,CWC,14.3333333,79.6166667,2025-02-17,2025,02,85.0,1.792,1.23481,81.763
KANDALERU,East flowing rivers between Pennar and Kanyakumari Basin,NA,CWC,14.3333333,79.6166667,2025-02-21,2025,02,85.0,1.792,1.22319,81.665
