Reservoir_name,Date,Year,Month,Day,source_year,Storage,Level
Idukki Reservoir,2025-03-23,2025,3,23,2025,0.73303,717.859
Idukki Reservoir,2025-03-24,2025,3,24,2025,0.72984,717.78
Idukki Reservoir,2025-03-25,2025,3,25,2025,0.72418,717.639
Idukki Reservoir,2025-03-26,2025,3,26,2025,0.71853,717.499
Idukki Reservoir,2025-03-27,2025,3,27,2025,0.71461,717.402
Idukki Reservoir,2025-03-28,2025,3,28,2025,0.70946,717.274
Idukki Reservoir,2025-03-29,2025,3,29,2025,0.70381,717.133
Idukki Reservoir,2025-03-30,2025,3,30,2025,0.69742,716.975
Idukki Reservoir,2025-03-31,2025,3,31,2025,0.69275,716.749
Idukki Reservoir,2025-04-01,2025,4,1,2025,0.68832,716.749
Idukki Reservoir,2025-04-02,2025,4,2,2025,0.68464,716.658
Idukki Reservoir,2025-04-03,2025,4,3,2025,0.68169,716.585
Idukki Reservoir,2025-04-04,2025,4,4,2025,,
Idukki Reservoir,2025-04-05,2025,4,5,2025,,
Idukki Reservoir,2025-04-06,2025,4,6,2025,,
Idukki Reservoir,2025-04-07,2025,4,7,2025,,
Idukki Reservoir,2025-04-08,2025,4,8,2025,,
Idukki Reservoir,2025-04-09,2025,4,9,2025,,
Idukki Reservoir,2025-04-10,2025,4,10,2025,,
Idukki Reservoir,2025-04-11,2025,4,11,2025,,
Idukki Reservoir,2025-04-12,2025,4,12,2025,,
Idukki Reservoir,2025-04-13,2025,4,13,2025,,
Idukki Reservoir,2025-04-14,2025,4,14,2025,,
Idukki Reservoir,2025-04-15,2025,4,15,2025,,
Idukki Reservoir,2025-04-16,2025,4,16,2025,,
Idukki Reservoir,2025-04-17,2025,4,17,2025,,
Idukki Reservoir,2025-04-18,2025,4,18,2025,,
Idukki Reservoir,2025-04-19,2025,4,19,2025,,
Idukki Reservoir,2025-04-20,2025,4,20,2025,,
Idukki Reservoir,2025-04-21,2025,4,21,2025,,
Idukki Reservoir,2025-04-22,2025,4,22,2025,,
Idukki Reservoir,2025-04-23,2025,4,23,2025,,
Idukki Reservoir,2025-04-24,2025,4,24,2025,,
Idukki Reservoir,2025-04-25,2025,4,25,2025,,
Idukki Reservoir,2025-04-26,2025,4,26,2025,,
Idukki Reservoir,2025-04-27,2025,4,27,2025,,
Idukki Reservoir,2025-04-28,2025,4,28,2025,,
Idukki Reservoir,2025-04-29,2025,4,29,2025,,
Idukki Reservoir,2025-04-30,2025,4,30,2025,,
Idukki Reservoir,2025-05-01,2025,5,1,2025,,
Idukki Reservoir,2025-05-02,2025,5,2,2025,,
Idukki Reservoir,2025-05-03,2025,5,3,2025,,
Idukki Reservoir,2025-05-04,2025,5,4,2025,,
Idukki Reservoir,2025-05-05,2025,5,5,2025,,
Idukki Reservoir,2025-05-06,2025,5,6,2025,,
Idukki Reservoir,2025-05-07,2025,5,7,2025,,
Idukki Reservoir,2025-05-08,2025,5,8,2025,,
Idukki Reservoir,2025-05-09,2025,5,9,2025,,
Idukki Reservoir,2025-05-10,2025,5,10,2025,,
Idukki Reservoir,2025-05-11,2025,5,11,2025,,
Idukki Reservoir,2025-05-12,2025,5,12,2025,,
Idukki Reservoir,2025-05-13,2025,5,13,2025,,
Idukki Reservoir,2025-05-14,2025,5,14,2025,,
Idukki Reservoir,2025-05-15,2025,5,15,2025,,
Idukki Reservoir,2025-05-16,2025,5,16,2025,,
Idukki Reservoir,2025-05-17,2025,5,17,2025,,
Idukki Reservoir,2025-05-18,2025,5,18,2025,,
Idukki Reservoir,2025-05-19,2025,5,19,2025,,
Idukki Reservoir,2025-05-20,2025,5,20,2025,,
Idukki Reservoir,2025-05-21,2025,5,21,2025,,
Idukki Reservoir,2025-05-22,2025,5,22,2025,,
Idukki Reservoir,2025-05-23,2025,5,23,2025,,
Idukki Reservoir,2025-05-27,2025,5,27,2025,,
Idukki Reservoir,2025-05-28,2025,5,28,2025,,
Idukki Reservoir,2025-05-29,2025,5,29,2025,,
Idukki Reservoir,2025-05-30,2025,5,30,2025,,
Idukki Reservoir,2025-05-31,2025,5,31,2025,,
Idukki Reservoir,2025-06-01,2025,6,1,2025,,
Idukki Reservoir,2025-06-02,2025,6,2,2025,,
Idukki Reservoir,2025-06-03,2025,6,3,2025,,
Idukki Reservoir,2025-06-04,2025,6,4,2025,,
Idukki Reservoir,2025-06-05,2025,6,5,2025,,
Idukki Reservoir,2025-06-06,2025,6,6,2025,,
Idukki Reservoir,2025-06-07,2025,6,7,2025,,
Idukki Reservoir,2025-06-08,2025,6,8,2025,,
Idukki Reservoir,2025-06-09,2025,6,9,2025,,
Idukki Reservoir,2025-06-10,2025,6,10,2025,,
Idukki Reservoir,2025-06-11,2025,6,11,2025,,
Idukki Reservoir,2025-06-12,2025,6,12,2025,,
Idukki Reservoir,2025-06-13,2025,6,13,2025,,
Idukki Reservoir,2025-06-14,2025,6,14,2025,,
Idukki Reservoir,2025-06-15,2025,6,15,2025,,
Idukki Reservoir,2025-06-16,2025,6,16,2025,,
Idukki Reservoir,2025-06-17,2025,6,17,2025,,
Idukki Reservoir,2025-06-18,2025,6,18,2025,,
Idukki Reservoir,2025-06-19,2025,6,19,2025,,
Idukki Reservoir,2025-06-20,2025,6,20,2025,,
Idukki Reservoir,2025-06-21,2025,6,21,2025,,
Idukki Reservoir,2025-06-22,2025,6,22,2025,,
Idukki Reservoir,2025-06-23,2025,6,23,2025,,
Idukki Reservoir,2025-06-24,2025,6,24,2025,,
Idukki Reservoir,2025-06-25,2025,6,25,2025,,
Idukki Reservoir,2025-06-26,2025,6,26,2025,,
Idukki Reservoir,2025-06-27,2025,6,27,2025,,
Idukki Reservoir,2025-06-28,2025,6,28,2025,,
Idukki Reservoir,2025-06-29,2025,6,29,2025,,
Idukki Reservoir,2025-06-30,2025,6,30,2025,,
Idukki Reservoir,2025-07-01,2025,7,1,2025,,
Idukki Reservoir,2025-07-02,2025,7,2,2025,,
Idukki Reservoir,2025-07-03,2025,7,3,2025,,
Idukki Reservoir,2025-07-04,2025,7,4,2025,,
Idukki Reservoir,2025-07-05,2025,7,5,2025,,
Idukki Reservoir,2025-07-06,2025,7,6,2025,,
Idukki Reservoir,2025-07-07,2025,7,7,2025,,
Idukki Reservoir,2025-07-08,2025,7,8,2025,,
Idukki Reservoir,2025-07-09,2025,7,9,2025,,
Idukki Reservoir,2025-07-10,2025,7,10,2025,,
Idukki Reservoir,2025-07-11,2025,7,11,2025,,
Indira Sagar,2022-01-01,2022,1,1,2022,5.509,256.66
Indira Sagar,2022-01-02,2022,1,2,2022,,
Indira Sagar,2022-01-03,2022,1,3,2022,,
Indira Sagar,2022-01-04,2022,1,4,2022,,
Indira Sagar,2022-01-05,2022,1,5,2022,,
Indira Sagar,2022-01-06,2022,1,6,2022,5.415,256.65
Indira Sagar,2022-01-07,2022,1,7,2022,5.382,256.51
Indira Sagar,2022-01-08,2022,1,8,2022,5.366,256.49
Indira Sagar,2022-01-09,2022,1,9,2022,5.357,256.48
Indira Sagar,2022-01-10,2022,1,10,2022,5.382,256.51
Indira Sagar,2022-01-11,2022,1,11,2022,5.374,256.5
Indira Sagar,2022-01-12,2022,1,12,2022,5.374,256.5
Indira Sagar,2022-01-13,2022,1,13,2022,5.374,256.5
Indira Sagar,2022-01-14,2022,1,14,2022,5.358,256.48
Indira Sagar,2022-01-15,2022,1,15,2022,5.342,256.46
Indira Sagar,2022-01-16,2022,1,16,2022,5.325,256.44
Indira Sagar,2022-01-17,2022,1,17,2022,5.308,256.42
Indira Sagar,2022-01-18,2022,1,18,2022,5.283,256.39
Indira Sagar,2022-01-19,2022,1,19,2022,5.251,256.35
Indira Sagar,2022-01-20,2022,1,20,2022,5.239,256.32
Indira Sagar,2022-01-21,2022,1,21,2022,5.234,256.29
Indira Sagar,2022-01-22,2022,1,22,2022,5.226,256.24
Indira Sagar,2022-01-23,2022,1,23,2022,5.226,256.24
Indira Sagar,2022-01-24,2022,1,24,2022,5.226,256.24
Indira Sagar,2022-01-25,2022,1,25,2022,5.222,256.21
Indira Sagar,2022-01-26,2022,1,26,2022,5.212,256.15
Indira Sagar,2022-01-27,2022,1,27,2022,5.201,256.08
Indira Sagar,2022-01-28,2022,1,28,2022,5.142,255.99
Indira Sagar,2022-01-29,2022,1,29,2022,5.027,255.9
Indira Sagar,2022-01-30,2022,1,30,2022,4.951,255.84
Indira Sagar,2022-01-31,2022,1,31,2022,4.938,255.83
Indira Sagar,2022-02-01,2022,2,1,2022,4.874,255.78
Indira Sagar,2022-02-02,2022,2,2,2022,4.793,255.7
Indira Sagar,2022-02-03,2022,2,3,2022,4.751,255.63
Indira Sagar,2022-02-04,2022,2,4,2022,4.739,255.61
Indira Sagar,2022-02-05,2022,2,5,2022,4.727,255.59
Indira Sagar,2022-02-06,2022,2,6,2022,4.709,255.56
Indira Sagar,2022-02-07,2022,2,7,2022,4.685,255.52
Indira Sagar,2022-02-08,2022,2,8,2022,4.626,255.42
Indira Sagar,2022-02-09,2022,2,9,2022,4.582,255.35
Indira Sagar,2022-02-10,2022,2,10,2022,4.564,255.32
Indira Sagar,2022-02-11,2022,2,11,2022,4.552,255.3
Indira Sagar,2022-02-12,2022,2,12,2022,4.527,255.26
Indira Sagar,2022-02-13,2022,2,13,2022,4.496,255.21
Indira Sagar,2022-02-14,2022,2,14,2022,4.484,255.19
Indira Sagar,2022-02-15,2022,2,15,2022,4.471,255.17
Indira Sagar,2022-02-16,2022,2,16,2022,4.453,255.14
Indira Sagar,2022-02-17,2022,2,17,2022,4.423,255.09
Indira Sagar,2022-02-18,2022,2,18,2022,4.399,255.05
Indira Sagar,2022-02-19,2022,2,19,2022,4.357,254.98
Indira Sagar,2022-02-20,2022,2,20,2022,4.315,254.91
Indira Sagar,2022-02-21,2022,2,21,2022,4.297,254.88
Indira Sagar,2022-02-22,2022,2,22,2022,4.267,254.83
Indira Sagar,2022-02-23,2022,2,23,2022,4.214,254.76
Indira Sagar,2022-02-24,2022,2,24,2022,4.149,254.68
Indira Sagar,2022-02-25,2022,2,25,2022,4.099,254.62
Indira Sagar,2022-02-26,2022,2,26,2022,4.058,254.57
Indira Sagar,2022-02-27,2022,2,27,2022,4.017,254.52
Indira Sagar,2022-02-28,2022,2,28,2022,3.993,254.43
Indira Sagar,2022-03-01,2022,3,1,2022,3.985,254.39
Indira Sagar,2022-03-02,2022,3,2,2022,3.977,254.35
Indira Sagar,2022-03-03,2022,3,3,2022,3.959,254.26
Indira Sagar,2022-03-04,2022,3,4,2022,3.951,254.22
Indira Sagar,2022-03-05,2022,3,5,2022,3.898,254.14
Indira Sagar,2022-03-06,2022,3,6,2022,3.84,254.07
Indira Sagar,2022-03-07,2022,3,7,2022,3.783,254.0
Indira Sagar,2022-03-08,2022,3,8,2022,3.749,253.96
Indira Sagar,2022-03-09,2022,3,9,2022,3.693,253.89
Indira Sagar,2022-03-10,2022,3,10,2022,3.661,253.85
Indira Sagar,2022-03-11,2022,3,11,2022,3.605,253.78
Indira Sagar,2022-03-12,2022,3,12,2022,3.565,253.73
Indira Sagar,2022-03-13,2022,3,13,2022,3.517,253.67
Indira Sagar,2022-03-14,2022,3,14,2022,3.454,253.59
Indira Sagar,2022-03-15,2022,3,15,2022,3.446,253.5
Indira Sagar,2022-03-16,2022,3,16,2022,3.441,253.43
Indira Sagar,2022-03-17,2022,3,17,2022,3.432,253.32
Indira Sagar,2022-03-18,2022,3,18,2022,3.397,253.19
Indira Sagar,2022-03-19,2022,3,19,2022,3.381,253.14
Indira Sagar,2022-03-20,2022,3,20,2022,3.365,253.09
Indira Sagar,2022-03-21,2022,3,21,2022,3.353,253.05
Indira Sagar,2022-03-22,2022,3,22,2022,3.322,252.97
Indira Sagar,2022-03-23,2022,3,23,2022,3.215,252.84
Indira Sagar,2022-03-24,2022,3,24,2022,3.158,252.77
Indira Sagar,2022-03-25,2022,3,25,2022,3.1,252.7
Indira Sagar,2022-03-26,2022,3,26,2022,3.052,252.6
Indira Sagar,2022-03-27,2022,3,27,2022,3.04,252.57
Indira Sagar,2022-03-28,2022,3,28,2022,3.028,252.54
Indira Sagar,2022-03-29,2022,3,29,2022,3.024,252.53
Indira Sagar,2022-03-30,2022,3,30,2022,3.016,252.51
Indira Sagar,2022-03-31,2022,3,31,2022,2.996,252.46
Indira Sagar,2022-04-01,2022,4,1,2022,2.964,252.38
Indira Sagar,2022-04-02,2022,4,2,2022,2.899,252.27
Indira Sagar,2022-04-03,2022,4,3,2022,2.819,252.14
Indira Sagar,2022-04-04,2022,4,4,2022,2.769,252.04
Indira Sagar,2022-04-05,2022,4,5,2022,2.744,251.91
Indira Sagar,2022-04-06,2022,4,6,2022,2.716,251.77
Indira Sagar,2022-04-07,2022,4,7,2022,2.664,251.64
Indira Sagar,2022-04-08,2022,4,8,2022,2.619,251.53
Indira Sagar,2022-04-09,2022,4,9,2022,2.586,251.45
Indira Sagar,2022-04-10,2022,4,10,2022,2.549,251.36
Indira Sagar,2022-04-11,2022,4,11,2022,2.525,251.3
Indira Sagar,2022-04-12,2022,4,12,2022,2.467,251.16
Indira Sagar,2022-04-13,2022,4,13,2022,2.399,250.99
Indira Sagar,2022-04-14,2022,4,14,2022,2.387,250.96
Indira Sagar,2022-04-15,2022,4,15,2022,2.371,250.92
Indira Sagar,2022-04-16,2022,4,16,2022,2.356,250.88
Indira Sagar,2022-04-17,2022,4,17,2022,2.337,250.82
Indira Sagar,2022-04-18,2022,4,18,2022,2.335,250.81
Indira Sagar,2022-04-19,2022,4,19,2022,2.319,250.73
Indira Sagar,2022-04-20,2022,4,20,2022,2.29,250.59
Indira Sagar,2022-04-21,2022,4,21,2022,2.27,250.49
Indira Sagar,2022-04-22,2022,4,22,2022,2.256,250.42
Indira Sagar,2022-04-23,2022,4,23,2022,2.244,250.36
Indira Sagar,2022-04-24,2022,4,24,2022,2.23,250.29
Indira Sagar,2022-04-25,2022,4,25,2022,2.226,250.27
Indira Sagar,2022-04-26,2022,4,26,2022,2.215,250.21
Indira Sagar,2022-04-27,2022,4,27,2022,2.197,250.1
Indira Sagar,2022-04-28,2022,4,28,2022,2.184,250.02
Indira Sagar,2022-04-29,2022,4,29,2022,2.162,249.92
Indira Sagar,2022-04-30,2022,4,30,2022,2.136,249.86
Indira Sagar,2022-05-01,2022,5,1,2022,2.127,249.84
Indira Sagar,2022-05-02,2022,5,2,2022,2.123,249.83
Indira Sagar,2022-05-03,2022,5,3,2022,2.118,249.81
Indira Sagar,2022-05-04,2022,5,4,2022,2.105,249.79
Indira Sagar,2022-05-05,2022,5,5,2022,2.101,249.78
Indira Sagar,2022-05-06,2022,5,6,2022,2.088,249.75
Indira Sagar,2022-05-07,2022,5,7,2022,2.079,249.73
Indira Sagar,2022-05-08,2022,5,8,2022,2.07,249.71
Indira Sagar,2022-05-09,2022,5,9,2022,2.066,249.7
Indira Sagar,2022-05-10,2022,5,10,2022,2.053,249.67
Indira Sagar,2022-05-11,2022,5,11,2022,2.015,249.58
Indira Sagar,2022-05-12,2022,5,12,2022,1.986,249.51
Indira Sagar,2022-05-13,2022,5,13,2022,1.974,249.48
Indira Sagar,2022-05-14,2022,5,14,2022,1.974,249.48
Indira Sagar,2022-05-15,2022,5,15,2022,1.924,249.44
Indira Sagar,2022-05-16,2022,5,16,2022,1.949,249.42
Indira Sagar,2022-05-17,2022,5,17,2022,1.932,249.38
Indira Sagar,2022-05-18,2022,5,18,2022,1.916,249.34
Indira Sagar,2022-05-19,2022,5,19,2022,1.888,249.27
Indira Sagar,2022-05-20,2022,5,20,2022,1.828,249.12
Indira Sagar,2022-05-21,2022,5,21,2022,1.816,249.09
Indira Sagar,2022-05-22,2022,5,22,2022,1.812,249.08
Indira Sagar,2022-05-23,2022,5,23,2022,1.8,249.05
Indira Sagar,2022-05-24,2022,5,24,2022,1.784,249.01
Indira Sagar,2022-05-25,2022,5,25,2022,1.752,248.93
Indira Sagar,2022-05-26,2022,5,26,2022,1.739,248.9
Indira Sagar,2022-05-27,2022,5,27,2022,1.731,248.88
Indira Sagar,2022-05-28,2022,5,28,2022,1.723,248.86
Indira Sagar,2022-05-29,2022,5,29,2022,1.694,248.79
Indira Sagar,2022-05-30,2022,5,30,2022,1.678,248.75
Indira Sagar,2022-05-31,2022,5,31,2022,1.653,248.69
Indira Sagar,2022-06-01,2022,6,1,2022,1.602,248.56
Indira Sagar,2022-06-02,2022,6,2,2022,1.578,248.5
Indira Sagar,2022-06-03,2022,6,3,2022,1.558,248.45
Indira Sagar,2022-06-04,2022,6,4,2022,1.55,248.43
Indira Sagar,2022-06-05,2022,6,5,2022,1.517,248.35
Indira Sagar,2022-06-06,2022,6,6,2022,1.497,248.3
Indira Sagar,2022-06-07,2022,6,7,2022,1.484,248.27
Indira Sagar,2022-06-08,2022,6,8,2022,1.456,248.2
Indira Sagar,2022-06-09,2022,6,9,2022,1.431,248.1
Indira Sagar,2022-06-10,2022,6,10,2022,1.397,248.05
Indira Sagar,2022-06-11,2022,6,11,2022,1.386,248.03
Indira Sagar,2022-06-12,2022,6,12,2022,1.376,247.99
Indira Sagar,2022-06-13,2022,6,13,2022,1.35,247.92
Indira Sagar,2022-06-14,2022,6,14,2022,1.333,247.87
Indira Sagar,2022-06-15,2022,6,15,2022,1.308,247.8
Indira Sagar,2022-06-16,2022,6,16,2022,1.283,247.7
Indira Sagar,2022-06-17,2022,6,17,2022,,
Indira Sagar,2022-06-18,2022,6,18,2022,,
Indira Sagar,2022-06-19,2022,6,19,2022,,
Indira Sagar,2022-06-20,2022,6,20,2022,,
Indira Sagar,2022-06-21,2022,6,21,2022,,
Indira Sagar,2022-06-22,2022,6,22,2022,1.166,247.33
Indira Sagar,2022-06-23,2022,6,23,2022,1.13,247.24
Indira Sagar,2022-06-24,2022,6,24,2022,1.108,247.17
Indira Sagar,2022-06-25,2022,6,25,2022,1.105,247.15
Indira Sagar,2022-06-26,2022,6,26,2022,,
Indira Sagar,2022-06-27,2022,6,27,2022,,
Indira Sagar,2022-06-28,2022,6,28,2022,,
Indira Sagar,2022-06-29,2022,6,29,2022,,
Indira Sagar,2022-06-30,2022,6,30,2022,1.083,246.98
Indira Sagar,2022-07-01,2022,7,1,2022,1.074,247.0
Indira Sagar,2022-07-02,2022,7,2,2022,1.074,247.0
Indira Sagar,2022-07-03,2022,7,3,2022,1.083,247.03
Indira Sagar,2022-07-04,2022,7,4,2022,1.096,247.07
Indira Sagar,2022-07-05,2022,7,5,2022,,
Indira Sagar,2022-07-06,2022,7,6,2022,1.399,248.02
Indira Sagar,2022-07-07,2022,7,7,2022,1.399,248.02
Indira Sagar,2022-07-08,2022,7,8,2022,1.452,248.18
Indira Sagar,2022-07-09,2022,7,9,2022,1.542,248.43
Indira Sagar,2022-07-10,2022,7,10,2022,1.599,248.59
Indira Sagar,2022-07-11,2022,7,11,2022,1.67,248.79
Indira Sagar,2022-07-12,2022,7,12,2022,,
Indira Sagar,2022-07-13,2022,7,13,2022,2.309,250.5
Indira Sagar,2022-07-14,2022,7,14,2022,,
Indira Sagar,2022-07-15,2022,7,15,2022,,
Indira Sagar,2022-07-16,2022,7,16,2022,3.711,253.7
Indira Sagar,2022-07-17,2022,7,17,2022,4.078,254.41
Indira Sagar,2022-07-18,2022,7,18,2022,4.316,254.85
Indira Sagar,2022-07-19,2022,7,19,2022,5.252,256.35
Indira Sagar,2022-07-20,2022,7,20,2022,5.774,257.35
Indira Sagar,2022-07-21,2022,7,21,2022,5.998,257.71
Indira Sagar,2022-07-22,2022,7,22,2022,,
Indira Sagar,2022-07-23,2022,7,23,2022,,
Indira Sagar,2022-07-24,2022,7,24,2022,,
Indira Sagar,2022-07-25,2022,7,25,2022,,
Indira Sagar,2022-07-26,2022,7,26,2022,6.777,258.86
Indira Sagar,2022-07-27,2022,7,27,2022,,
Indira Sagar,2022-07-28,2022,7,28,2022,,
Indira Sagar,2022-07-29,2022,7,29,2022,,
Indira Sagar,2022-07-30,2022,7,30,2022,,
Indira Sagar,2022-07-31,2022,7,31,2022,,
Indira Sagar,2022-08-01,2022,8,1,2022,,
Indira Sagar,2022-08-02,2022,8,2,2022,,
Indira Sagar,2022-08-03,2022,8,3,2022,,
Indira Sagar,2022-08-04,2022,8,4,2022,6.663,258.7
Indira Sagar,2022-08-05,2022,8,5,2022,6.67,258.71
Indira Sagar,2022-08-06,2022,8,6,2022,6.691,258.72
Indira Sagar,2022-08-07,2022,8,7,2022,6.706,258.76
Indira Sagar,2022-08-08,2022,8,8,2022,6.727,258.79
Indira Sagar,2022-08-09,2022,8,9,2022,6.77,258.85
Indira Sagar,2022-08-10,2022,8,10,2022,7.092,259.3
Indira Sagar,2022-08-11,2022,8,11,2022,7.815,260.28
Indira Sagar,2022-08-12,2022,8,12,2022,8.291,260.88
Indira Sagar,2022-08-13,2022,8,13,2022,8.457,261.09
Indira Sagar,2022-08-14,2022,8,14,2022,8.481,261.12
Indira Sagar,2022-08-15,2022,8,15,2022,8.291,260.88
Indira Sagar,2022-08-16,2022,8,16,2022,8.299,260.89
Indira Sagar,2022-08-17,2022,8,17,2022,8.798,261.52
Indira Sagar,2022-08-18,2022,8,18,2022,8.497,261.14
Indira Sagar,2022-08-19,2022,8,19,2022,8.116,260.66
Indira Sagar,2022-08-20,2022,8,20,2022,8.188,260.75
Indira Sagar,2022-08-21,2022,8,21,2022,8.243,260.82
Indira Sagar,2022-08-22,2022,8,22,2022,,
Indira Sagar,2022-08-23,2022,8,23,2022,8.79,261.51
Indira Sagar,2022-08-24,2022,8,24,2022,9.108,261.91
Indira Sagar,2022-08-25,2022,8,25,2022,9.068,261.86
Indira Sagar,2022-08-26,2022,8,26,2022,8.901,261.65
Indira Sagar,2022-08-27,2022,8,27,2022,8.909,261.66
Indira Sagar,2022-08-28,2022,8,28,2022,8.909,261.66
Indira Sagar,2022-08-29,2022,8,29,2022,8.893,261.64
Indira Sagar,2022-08-30,2022,8,30,2022,8.878,261.62
Indira Sagar,2022-08-31,2022,8,31,2022,8.87,261.61
Indira Sagar,2022-09-01,2022,9,1,2022,8.893,261.64
Indira Sagar,2022-09-02,2022,9,2,2022,8.957,261.72
Indira Sagar,2022-09-03,2022,9,3,2022,9.036,261.82
Indira Sagar,2022-09-04,2022,9,4,2022,9.084,261.88
Indira Sagar,2022-09-05,2022,9,5,2022,9.076,261.87
Indira Sagar,2022-09-06,2022,9,6,2022,9.1,261.9
Indira Sagar,2022-09-07,2022,9,7,2022,9.195,261.02
Indira Sagar,2022-09-08,2022,9,8,2022,9.266,262.11
Indira Sagar,2022-09-09,2022,9,9,2022,9.266,262.11
Indira Sagar,2022-09-10,2022,9,10,2022,9.211,262.04
Indira Sagar,2022-09-11,2022,9,11,2022,9.211,262.04
Indira Sagar,2022-09-12,2022,9,12,2022,9.195,262.02
Indira Sagar,2022-09-13,2022,9,13,2022,9.234,262.07
Indira Sagar,2022-09-14,2022,9,14,2022,9.234,262.07
Indira Sagar,2022-09-15,2022,9,15,2022,9.195,262.02
Indira Sagar,2022-09-16,2022,9,16,2022,9.187,262.01
Indira Sagar,2022-09-17,2022,9,17,2022,9.219,262.05
Indira Sagar,2022-09-18,2022,9,18,2022,9.242,262.08
Indira Sagar,2022-09-19,2022,9,19,2022,,
Indira Sagar,2022-09-20,2022,9,20,2022,9.195,262.02
Indira Sagar,2022-09-21,2022,9,21,2022,9.226,262.06
Indira Sagar,2022-09-22,2022,9,22,2022,9.282,262.13
Indira Sagar,2022-09-23,2022,9,23,2022,9.2582,262.1
Indira Sagar,2022-09-24,2022,9,24,2022,9.2106,262.04
Indira Sagar,2022-09-25,2022,9,25,2022,9.20269,262.03
Indira Sagar,2022-09-26,2022,9,26,2022,9.2506,262.09
Indira Sagar,2022-09-27,2022,9,27,2022,9.24234,262.08
Indira Sagar,2022-09-28,2022,9,28,2022,9.27406,262.12
Indira Sagar,2022-09-29,2022,9,29,2022,9.27406,262.12
Indira Sagar,2022-09-30,2022,9,30,2022,9.27406,262.12
Indira Sagar,2022-10-01,2022,10,1,2022,9.25,262.09
Indira Sagar,2022-10-02,2022,10,2,2022,9.226,262.06
Indira Sagar,2022-10-03,2022,10,3,2022,9.203,262.03
Indira Sagar,2022-10-04,2022,10,4,2022,9.179,262.0
Indira Sagar,2022-10-05,2022,10,5,2022,9.155,261.97
Indira Sagar,2022-10-06,2022,10,6,2022,9.115,261.92
Indira Sagar,2022-10-07,2022,10,7,2022,9.06788,261.86
Indira Sagar,2022-10-08,2022,10,8,2022,9.02823,261.81
Indira Sagar,2022-10-09,2022,10,9,2022,9.0203,261.8
Indira Sagar,2022-10-10,2022,10,10,2022,8.98065,261.75
Indira Sagar,2022-10-11,2022,10,11,2022,8.98514,261.68
Indira Sagar,2022-10-12,2022,10,12,2022,8.95686,261.72
Indira Sagar,2022-10-13,2022,10,13,2022,9.02,261.8
Indira Sagar,2022-10-14,2022,10,14,2022,9.068,261.86
Indira Sagar,2022-10-15,2022,10,15,2022,9.068,261.86
Indira Sagar,2022-10-16,2022,10,16,2022,9.092,261.89
Indira Sagar,2022-10-17,2022,10,17,2022,9.131,261.93
Indira Sagar,2022-10-18,2022,10,18,2022,,
Indira Sagar,2022-10-19,2022,10,19,2022,,
Indira Sagar,2022-10-20,2022,10,20,2022,,
Indira Sagar,2022-10-21,2022,10,21,2022,9.155,261.97
Indira Sagar,2022-10-22,2022,10,22,2022,9.155,261.97
Indira Sagar,2022-10-23,2022,10,23,2022,9.187,262.01
Indira Sagar,2022-10-24,2022,10,24,2022,9.187,262.01
Indira Sagar,2022-10-25,2022,10,25,2022,9.179,262.0
Indira Sagar,2022-10-26,2022,10,26,2022,9.179,262.0
Indira Sagar,2022-10-27,2022,10,27,2022,,
Indira Sagar,2022-10-28,2022,10,28,2022,9.195,262.02
Indira Sagar,2022-10-29,2022,10,29,2022,,
Indira Sagar,2022-10-30,2022,10,30,2022,9.187,262.01
Indira Sagar,2022-10-31,2022,10,31,2022,9.187,262.01
Indira Sagar,2022-11-01,2022,11,1,2022,9.195,262.02
Indira Sagar,2022-11-02,2022,11,2,2022,9.211,262.04
Indira Sagar,2022-11-03,2022,11,3,2022,,
Indira Sagar,2022-11-04,2022,11,4,2022,9.226,262.06
Indira Sagar,2022-11-05,2022,11,5,2022,9.203,262.03
Indira Sagar,2022-11-06,2022,11,6,2022,,
Indira Sagar,2022-11-07,2022,11,7,2022,9.163,261.98
Indira Sagar,2022-11-08,2022,11,8,2022,9.129,261.94
Indira Sagar,2022-11-09,2022,11,9,2022,9.091,261.89
Indira Sagar,2022-11-10,2022,11,10,2022,9.076,261.87
Indira Sagar,2022-11-11,2022,11,11,2022,9.06,261.85
Indira Sagar,2022-11-12,2022,11,12,2022,9.052,261.83
Indira Sagar,2022-11-13,2022,11,13,2022,,
Indira Sagar,2022-11-14,2022,11,14,2022,9.06,261.85
Indira Sagar,2022-11-15,2022,11,15,2022,9.06,261.85
Indira Sagar,2022-11-16,2022,11,16,2022,9.036,261.82
Indira Sagar,2022-11-17,2022,11,17,2022,9.036,261.82
Indira Sagar,2022-11-18,2022,11,18,2022,,
Indira Sagar,2022-11-19,2022,11,19,2022,,
Indira Sagar,2022-11-20,2022,11,20,2022,,
Indira Sagar,2022-11-21,2022,11,21,2022,,
Indira Sagar,2022-11-22,2022,11,22,2022,,
Indira Sagar,2022-11-23,2022,11,23,2022,,
Indira Sagar,2022-11-24,2022,11,24,2022,8.957,261.72
Indira Sagar,2022-11-25,2022,11,25,2022,8.925,261.68
Indira Sagar,2022-11-26,2022,11,26,2022,8.901,261.65
Indira Sagar,2022-11-27,2022,11,27,2022,,
Indira Sagar,2022-11-28,2022,11,28,2022,8.862,261.6
Indira Sagar,2022-11-29,2022,11,29,2022,8.814,261.54
